transaction_id,transaction_amount,time_of_day,distance_from_home_km,num_transactions_24h,merchant_risk_score,is_fraud
3203,32.84,20,2.4,3,0.305,0
3204,189.35,16,63.42,2,0.027,0
3205,66.29,13,21.89,1,0.31,0
3206,42.37,7,3.74,2,0.205,0
3207,48.7,12,0.26,3,0.157,0
3208,537.79,17,26.45,3,0.153,0
3209,20.09,17,7.93,1,0.283,0
3210,19.76,21,9.29,1,0.528,0
3211,47.57,9,11.69,2,0.911,0
3212,36.63,20,34.62,3,0.202,0
3213,92.44,10,8.01,5,0.234,0
3214,202.82,7,5.61,4,0.257,0
3215,13.51,9,2.31,1,0.141,0
3216,38.23,16,4.92,1,0.24,0
3217,115.15,7,30.58,4,0.213,0
3218,129.74,14,16.46,0,0.592,0
3219,8.93,3,23.04,2,0.091,0
3220,122.33,10,2.63,4,0.204,0
3221,51.61,8,58.53,2,0.074,0
3222,179.49,9,8.73,1,0.243,0
3223,138.54,1,4.0,2,0.531,0
3224,36.77,4,17.32,0,0.108,0
3225,151.76,7,7.92,3,0.133,0
3226,52.62,14,19.28,1,0.028,0
3227,12.42,9,21.58,3,0.281,0
3228,228.37,1,11.26,2,0.227,0
3229,217.28,11,70.81,2,0.136,0
3230,83.51,22,11.25,0,0.269,0
3231,113.88,15,11.7,1,0.383,0
3232,52.09,11,26.54,0,0.25,0
3233,65.24,22,16.63,1,0.0,0
3234,84.78,14,16.76,2,0.272,0
3235,23.62,20,41.1,1,0.448,0
3236,52.97,12,2.97,0,0.222,0
3237,17.01,8,20.05,1,0.391,0
3238,8.69,1,15.57,2,0.532,0
3239,42.94,7,24.74,0,0.206,0
3240,35.52,5,16.67,3,0.351,0
3241,156.15,3,3.92,2,0.138,0
3242,92.63,1,1.03,4,0.0,0
3243,9.44,21,22.27,0,0.352,0
3244,120.03,7,13.41,3,0.334,0
3245,24.17,4,18.18,3,0.23,0
3246,166.82,3,9.84,1,0.34,0
3247,13.54,5,4.09,4,0.07,0
3248,6.7,14,0.39,0,0.188,0
3249,41.4,3,3.29,0,0.451,0
3250,37.09,23,19.06,2,0.248,0
3251,116.51,11,3.72,1,0.59,0
3252,19.45,7,19.6,1,0.435,0
3253,38.04,13,15.77,0,0.208,0
3254,16.1,11,2.59,1,0.0,0
3255,65.74,14,44.97,1,0.209,0
3256,40.53,21,97.48,2,0.29,0
3257,81.17,7,24.94,0,0.0,0
3258,10.17,1,9.27,4,0.551,0
3259,42.93,23,20.09,2,0.318,0
3260,388.13,9,21.89,2,0.404,0
3261,103.42,11,2.68,1,0.278,0
3262,84.77,1,42.32,3,0.0,0
3263,52.74,14,0.31,0,0.452,0
3264,115.82,23,1.26,3,0.393,0
3265,59.66,16,5.8,0,0.323,0
3266,100.27,7,1.26,2,0.38,0
3267,82.88,9,39.09,4,0.0,0
3268,26.62,23,0.21,5,0.235,0
3269,172.35,19,4.75,2,0.026,0
3270,7.81,17,13.98,3,0.42,0
3271,128.4,12,9.39,5,0.574,0
3272,91.16,18,25.55,2,0.422,0
3273,35.25,23,49.39,4,0.325,0
3274,16.78,1,10.79,3,0.406,0
3275,47.55,18,42.67,2,0.369,0
3276,125.06,6,7.2,3,0.483,0
3277,45.78,2,25.73,2,0.271,0
3278,24.39,11,5.55,1,0.27,0
3279,7.24,23,22.69,3,0.314,0
3280,52.48,7,7.49,0,0.28,0
3281,9.98,9,3.12,3,0.374,0
3282,74.77,11,3.0,1,0.453,0
3283,5.61,3,25.18,2,0.142,0
3284,37.88,8,23.51,3,0.623,0
3285,86.82,23,5.81,3,0.872,0
3286,12.82,15,15.71,2,0.222,0
3287,39.35,18,27.23,2,0.106,0
3288,23.94,16,3.72,3,0.435,0
3289,36.0,11,6.25,4,0.187,0
3290,33.46,8,1.76,2,0.208,0
3291,37.03,17,3.97,3,0.34,0
3292,52.05,14,43.89,7,0.404,0
3293,8.46,20,2.8,1,0.143,0
3294,65.37,14,2.61,0,0.353,0
3295,82.14,22,29.22,3,0.0,0
3296,42.67,3,4.02,4,0.421,0
3297,22.54,14,0.97,1,0.666,0
3298,21.06,18,7.59,1,0.026,0
3299,141.58,9,28.39,2,0.352,0
3300,29.37,4,10.44,1,0.008,0
3301,45.22,20,5.14,1,0.15,0
3302,8.8,12,10.63,2,0.319,0
3303,97.83,5,37.87,0,0.231,0
3304,12.39,19,16.15,3,0.111,0
3305,226.52,0,72.92,2,0.085,0
3306,97.48,17,17.99,0,0.202,0
3307,66.23,20,7.75,2,0.324,0
3308,54.25,16,1.02,3,0.418,0
3309,57.12,13,5.84,1,0.17,0
3310,84.24,12,21.82,2,0.221,0
3311,118.0,0,14.56,2,0.0,0
3312,72.73,18,7.96,3,0.07,0
3313,29.42,8,20.8,1,0.389,0
3314,38.24,4,49.45,2,0.301,0
3315,26.58,9,0.78,0,0.203,0
3316,75.88,5,18.58,3,0.172,0
3317,46.33,14,5.0,2,0.346,0
3318,36.04,20,0.18,5,0.0,0
3319,33.54,4,29.61,1,0.544,0
3320,25.34,9,0.79,1,0.023,0
3321,262.95,1,4.82,1,0.225,0
3322,121.3,3,4.71,4,0.484,0
3323,32.37,0,2.12,2,0.103,0
3324,17.57,14,29.65,3,0.394,0
3325,270.46,11,8.3,2,0.395,0
3326,71.42,15,0.1,1,0.227,0
3327,67.11,15,10.56,1,0.0,0
3328,20.56,15,6.7,0,0.335,0
3329,12.79,23,13.57,0,0.302,0
3330,6.69,21,12.48,0,0.108,0
3331,90.33,1,0.6,3,0.249,0
3332,10.0,12,31.9,4,0.0,0
3333,31.3,21,4.82,4,0.21,0
3334,24.82,12,5.93,3,0.0,0
3335,34.42,4,2.65,3,0.0,0
3336,16.64,7,9.44,1,0.524,0
3337,42.68,1,4.79,1,0.48,0
3338,34.51,0,3.15,2,0.175,0
3339,88.62,23,18.57,1,0.21,0
3340,11.55,22,41.83,0,0.394,0
3341,80.91,13,9.89,2,0.142,0
3342,142.56,21,27.9,2,0.244,0
3343,34.12,6,1.57,0,0.17,0
3344,98.34,13,43.43,1,0.491,0
3345,15.34,10,25.02,4,0.523,0
3346,144.85,17,3.28,5,0.267,0
3347,88.51,3,25.66,1,0.28,0
3348,47.56,18,11.46,3,0.408,0
3349,106.77,16,4.94,1,0.282,0
3350,5.98,0,6.02,0,0.238,0
3351,60.68,11,8.12,4,0.186,0
3352,108.16,5,27.63,1,0.007,0
3353,105.87,8,11.43,2,0.351,0
3354,160.13,5,56.06,1,0.094,0
3355,65.48,20,1.65,0,0.437,0
3356,82.94,5,4.07,3,0.418,0
3357,85.96,4,0.0,1,0.26,0
3358,197.61,7,9.02,2,0.196,0
3359,27.09,3,16.25,1,0.082,0
3360,20.59,1,28.29,0,0.621,0
3361,40.98,19,59.96,2,0.412,0
3362,172.65,4,18.67,2,0.338,0
3363,136.4,20,4.58,2,0.311,0
3364,81.94,1,12.66,2,0.266,0
3365,53.95,5,39.06,0,0.127,0
3366,8.74,1,12.03,3,0.028,0
3367,125.37,21,36.31,4,0.337,0
3368,202.69,4,9.12,2,0.293,0
3369,51.48,17,26.61,3,0.153,0
3370,27.01,12,0.95,0,0.412,0
3371,16.46,0,17.9,0,0.276,0
3372,163.94,15,8.37,3,0.104,0
3373,41.59,7,16.1,1,0.749,0
3374,13.7,23,13.25,1,0.462,0
3375,125.76,12,14.54,1,0.501,0
3376,39.22,16,1.1,2,0.0,0
3377,33.47,19,2.5,3,0.054,0
3378,25.23,7,23.3,0,0.246,0
3379,26.06,13,24.84,1,0.351,0
3380,10.71,1,3.81,4,0.181,0
3381,108.77,21,7.81,5,0.544,0
3382,19.24,11,19.51,3,0.514,0
3383,11.49,21,3.7,2,0.609,0
3384,27.79,6,4.77,3,0.291,0
3385,151.74,7,22.46,2,0.196,0
3386,36.97,22,8.22,1,0.132,0
3387,18.86,7,22.61,1,0.0,0
3388,13.96,3,3.28,5,0.418,0
3389,69.9,0,10.97,3,0.233,0
3390,61.58,18,2.29,1,0.203,0
3391,31.51,13,11.26,0,0.064,0
3392,105.2,1,0.8,5,0.052,0
3393,219.21,22,25.68,0,0.307,0
3394,41.65,10,2.68,2,0.395,0
3395,120.0,10,23.56,1,0.343,0
3396,28.24,15,26.76,1,0.307,0
3397,9.16,17,13.22,1,0.474,0
3398,124.18,14,38.17,3,0.422,0
3399,196.05,19,69.62,4,0.232,0
3400,78.32,21,14.92,2,0.386,0
3401,52.34,17,18.82,0,0.533,0
3402,107.57,1,8.56,5,0.28,0
3403,58.85,19,16.99,3,0.241,0
3404,45.97,15,8.12,2,0.144,0
3405,37.7,7,17.48,5,0.389,0
3406,24.22,14,9.13,2,0.447,0
3407,47.04,15,3.87,1,0.824,0
3408,27.64,16,8.71,0,0.322,0
3409,18.81,16,10.11,1,0.026,0
3410,8.22,13,23.98,2,0.0,0
3411,54.39,1,7.66,5,0.359,0
3412,29.6,0,20.55,0,0.427,0
3413,15.87,1,23.84,3,0.285,0
3414,72.76,0,1.53,3,0.51,0
3415,43.35,10,9.52,4,0.41,0
3416,226.82,12,2.01,3,0.418,0
3417,354.93,13,37.9,3,0.0,0
3418,67.7,23,22.29,1,0.373,0
3419,43.85,6,1.35,1,0.345,0
3420,82.98,8,3.35,2,0.0,0
3421,118.14,10,19.48,2,0.169,0
3422,20.25,23,2.72,2,0.536,0
3423,91.71,14,7.31,4,0.467,0
3424,14.58,19,11.33,3,0.131,0
3425,94.69,10,3.67,0,0.25,0
3426,104.61,11,28.75,4,0.015,0
3427,157.13,11,1.33,3,0.335,0
3428,58.68,23,3.01,4,0.322,0
3429,27.71,5,46.47,2,0.0,0
3430,29.72,8,15.02,3,0.215,0
3431,61.26,11,8.11,1,0.59,0
3432,25.22,0,26.22,2,0.0,0
3433,215.23,23,4.21,3,0.36,0
3434,78.22,4,39.56,3,0.16,0
3435,59.67,10,13.15,0,0.396,0
3436,86.47,17,3.81,4,0.4,0
3437,44.22,15,21.78,1,0.325,0
3438,97.07,19,3.71,2,0.528,0
3439,94.15,15,23.93,3,0.202,0
3440,163.5,1,2.74,2,0.218,0
3441,34.35,11,67.06,2,0.485,0
3442,14.29,6,7.41,2,0.174,0
3443,99.92,15,86.68,3,0.501,0
3444,82.09,13,6.44,4,0.332,0
3445,15.03,16,3.63,0,0.203,0
3446,77.29,22,3.9,0,0.557,0
3447,153.8,18,1.18,2,0.0,0
3448,71.08,10,3.82,3,0.286,0
3449,82.84,4,14.45,2,0.215,0
3450,140.53,20,28.74,1,0.1,0
3451,154.93,19,4.08,1,0.087,0
3452,272.15,14,35.87,1,0.38,0
3453,48.59,6,19.76,1,0.0,0
3454,86.22,8,13.58,3,0.411,0
3455,73.12,22,11.38,1,0.291,0
3456,54.91,2,8.6,1,0.218,0
3457,99.51,8,0.43,1,0.381,0
3458,108.16,5,28.43,2,0.283,0
3459,111.24,9,25.22,0,0.235,0
3460,119.67,4,0.95,4,0.0,0
3461,207.73,20,12.54,1,0.0,0
3462,18.65,7,28.47,3,0.41,0
3463,41.38,3,2.22,1,0.452,0
3464,53.88,20,2.76,2,0.22,0
3465,21.49,15,28.69,1,0.039,0
3466,15.53,12,18.24,1,0.327,0
3467,189.67,13,21.28,1,0.39,0
3468,78.05,8,7.85,4,0.269,0
3469,30.06,12,27.36,3,0.0,0
3470,86.67,9,22.4,2,0.421,0
3471,76.03,4,39.06,0,0.253,0
3472,195.0,21,7.69,4,0.288,0
3473,17.61,21,4.84,0,0.022,0
3474,7.16,22,9.02,1,0.452,0
3475,75.87,5,32.88,2,0.085,0
3476,12.14,13,4.28,4,0.447,0
3477,67.84,18,5.91,0,0.407,0
3478,15.11,0,49.16,2,0.347,0
3479,24.27,22,4.97,1,0.0,0
3480,21.12,8,18.18,2,0.162,0
3481,132.77,4,30.19,6,0.218,0
3482,39.97,3,6.62,2,0.134,0
3483,109.46,21,45.92,2,0.093,0
3484,177.56,21,3.82,2,0.399,0
3485,19.6,14,3.42,3,0.067,0
3486,54.35,11,20.68,4,0.154,0
3487,236.2,17,4.24,3,0.0,0
3488,39.33,11,18.67,4,0.424,0
3489,117.34,16,1.28,2,0.335,0
3490,78.65,23,14.06,1,0.344,0
3491,6.17,21,19.78,1,0.196,0
3492,11.63,21,0.24,3,0.0,0
3493,42.51,4,3.5,4,0.423,0
3494,134.16,22,10.95,3,0.344,0
3495,36.58,4,6.0,3,0.0,0
3496,62.41,14,3.69,4,0.303,0
3497,11.46,10,5.41,4,0.289,0
3498,26.76,16,9.21,1,0.28,0
3499,98.74,15,12.88,3,0.355,0
3500,316.15,8,10.49,3,0.475,0
3501,9.35,17,10.01,3,0.353,0
3502,51.02,9,21.93,3,0.524,0
3503,48.63,7,26.93,1,0.154,0
3504,85.8,9,1.42,1,0.319,0
3505,60.82,9,14.42,3,0.267,0
3506,57.8,18,10.47,1,0.589,0
3507,11.71,12,14.41,1,0.504,0
3508,19.31,17,8.28,0,0.471,0
3509,160.82,17,31.42,0,0.041,0
3510,154.43,0,10.0,3,0.264,0
3511,239.05,0,18.16,2,0.23,0
3512,22.88,15,17.25,2,0.402,0
3513,114.49,14,29.44,2,0.359,0
3514,64.96,20,17.31,2,0.117,0
3515,41.33,5,4.42,1,0.127,0
3516,26.56,20,51.46,4,0.295,0
3517,7.7,17,9.31,3,0.584,0
3518,250.18,0,1.65,3,0.401,0
3519,92.29,2,10.51,1,0.208,0
3520,20.84,4,36.03,1,0.216,0
3521,11.98,8,6.28,2,0.083,0
3522,16.59,1,14.7,1,0.23,0
3523,88.23,11,2.26,1,0.221,0
3524,21.22,10,27.48,2,0.0,0
3525,39.96,16,31.16,2,0.102,0
3526,16.42,13,15.8,1,0.0,0
3527,37.64,9,0.95,1,0.362,0
3528,61.33,3,14.3,0,0.345,0
3529,139.67,9,74.17,1,0.456,0
3530,29.19,19,4.21,1,0.398,0
3531,31.47,22,67.04,0,0.323,0
3532,29.37,22,18.19,0,0.356,0
3533,222.35,0,16.6,5,0.354,0
3534,147.76,20,38.6,3,0.169,0
3535,44.05,9,5.14,0,0.135,0
3536,129.29,15,52.89,2,0.59,0
3537,209.81,14,8.62,3,0.141,0
3538,138.49,8,13.75,1,0.214,0
3539,118.78,19,15.74,1,0.315,0
3540,24.39,21,15.49,0,0.382,0
3541,49.6,13,13.95,2,0.432,0
3542,46.43,4,7.18,1,0.159,0
3543,279.02,6,10.41,1,0.501,0
3544,83.24,12,6.96,3,0.259,0
3545,69.75,11,46.22,1,0.0,0
3546,81.54,5,5.46,0,0.225,0
3547,77.6,9,20.69,2,0.452,0
3548,13.0,19,38.99,1,0.0,0
3549,69.24,19,53.21,3,0.0,0
3550,83.06,12,47.07,2,0.12,0
3551,91.06,9,7.86,3,0.061,0
3552,191.07,10,24.22,0,0.24,0
3553,24.35,15,8.35,1,0.444,0
3554,19.42,23,12.57,2,0.048,0
3555,36.29,19,4.83,6,0.306,0
3556,12.6,13,5.36,4,0.219,0
3557,89.42,22,8.36,0,0.29,0
3558,89.21,11,0.33,0,0.369,0
3559,101.0,8,39.98,3,0.174,0
3560,177.02,20,0.96,3,0.293,0
3561,40.43,10,8.3,1,0.005,0
3562,42.17,21,0.29,1,0.204,0
3563,6.7,14,41.09,2,0.392,0
3564,88.83,15,19.15,2,0.083,0
3565,29.77,22,18.38,0,0.287,0
3566,14.44,13,18.33,2,0.279,0
3567,52.45,15,0.99,3,0.488,0
3568,7.9,3,13.7,2,0.302,0
3569,87.55,3,10.81,1,0.193,0
3570,34.23,7,41.25,3,0.334,0
3571,86.96,1,3.81,4,0.446,0
3572,16.89,3,20.79,4,0.143,0
3573,58.38,12,35.72,1,0.235,0
3574,63.95,18,4.19,1,0.088,0
3575,38.28,6,14.73,0,0.172,0
3576,46.59,3,0.82,1,0.21,0
3577,72.42,10,35.2,1,0.335,0
3578,5.45,4,33.64,1,0.277,0
3579,35.03,7,18.18,0,0.23,0
3580,32.08,7,9.41,1,0.058,0
3581,408.77,18,0.46,1,0.315,0
3582,49.96,11,21.93,3,0.197,0
3583,13.77,12,5.31,1,0.0,0
3584,17.19,14,17.48,3,0.606,0
3585,136.21,1,7.28,3,0.098,0
3586,71.93,22,2.63,1,0.619,0
3587,42.91,12,2.37,1,0.342,0
3588,58.35,8,21.7,3,0.476,0
3589,87.75,5,8.67,2,0.051,0
3590,98.21,19,2.06,1,0.147,0
3591,72.74,15,3.01,4,0.0,0
3592,34.22,20,18.2,4,0.513,0
3593,8.46,1,2.08,1,0.292,0
3594,60.72,9,16.51,3,0.477,0
3595,93.76,0,0.52,3,0.287,0
3596,52.28,13,0.45,3,0.644,0
3597,6.83,18,22.31,4,0.493,0
3598,193.45,15,75.82,2,0.272,0
3599,127.93,15,3.9,3,0.092,0
3600,86.56,23,8.69,1,0.368,0
3601,19.48,12,1.92,1,0.166,0
3602,23.48,18,11.1,0,0.383,0
3603,179.52,6,8.34,2,0.109,0
3604,55.29,7,5.25,1,0.503,0
3605,108.59,13,0.01,0,0.293,0
3606,119.13,22,16.73,0,0.176,0
3607,81.89,19,19.99,2,0.465,0
3608,23.35,1,17.09,2,0.294,0
3609,55.64,19,38.18,1,0.36,0
3610,9.78,21,6.79,2,0.446,0
3611,24.1,9,17.27,3,0.0,0
3612,41.9,5,60.0,2,0.0,0
3613,52.2,1,27.94,5,0.0,0
3614,31.01,11,12.53,1,0.378,0
3615,41.01,7,12.16,2,0.367,0
3616,66.05,13,11.32,0,0.204,0
3617,81.37,2,22.17,3,0.132,0
3618,53.7,5,8.05,5,0.0,0
3619,18.76,4,35.08,0,0.194,0
3620,207.1,13,10.12,7,0.115,0
3621,22.04,3,28.19,1,0.209,0
3622,74.17,6,13.25,2,0.666,0
3623,11.15,2,31.99,4,0.312,0
3624,5.72,10,4.08,1,0.406,0
3625,92.29,5,69.11,1,0.177,1
3626,22.45,4,13.77,2,0.0,0
3627,27.75,1,26.03,2,0.428,0
3628,140.89,5,12.55,5,0.56,0
3629,93.64,9,4.61,3,0.489,0
3630,53.99,4,32.71,2,0.466,0
3631,86.51,10,7.93,3,0.0,0
3632,81.25,20,6.0,2,0.038,0
3633,17.52,0,6.03,3,0.263,0
3634,8.73,17,3.25,1,0.503,0
3635,23.7,4,8.01,3,0.104,0
3636,25.0,15,9.82,3,0.316,0
3637,54.81,10,11.97,3,0.397,0
3638,21.76,15,43.48,2,0.0,0
3639,43.35,23,2.47,1,0.19,0
3640,5.58,21,3.79,1,0.266,0
3641,7.84,5,3.48,4,0.333,0
3642,74.64,16,3.5,4,0.045,0
3643,46.73,9,8.75,1,0.264,0
3644,68.39,19,4.96,1,0.279,0
3645,30.21,20,1.83,2,0.168,0
3646,85.32,23,9.49,2,0.075,0
3647,52.48,2,20.75,3,0.259,0
3648,175.29,22,15.24,4,0.346,0
3649,306.72,3,25.0,2,0.19,0
3650,6.73,8,24.7,1,0.046,0
3651,8.03,9,19.41,7,0.452,0
3652,18.39,22,5.65,3,0.0,0
3653,188.32,10,6.35,3,0.219,0
3654,74.95,6,7.05,3,0.505,0
3655,25.86,20,15.24,3,0.62,0
3656,19.9,6,8.34,2,0.442,0
3657,69.8,6,0.51,1,0.566,0
3658,194.08,20,1.11,2,0.372,0
3659,143.34,17,8.36,1,0.173,0
3660,38.09,21,7.34,0,0.14,0
3661,52.58,15,5.51,3,0.277,0
3662,111.75,10,7.51,0,0.355,0
3663,16.54,2,23.83,3,0.109,0
3664,35.16,10,3.38,2,0.318,0
3665,25.33,15,4.99,3,0.115,0
3666,38.97,22,1.44,0,0.613,0
3667,53.07,8,34.25,2,0.029,0
3668,27.01,11,11.25,1,0.354,0
3669,53.56,13,8.82,2,0.398,0
3670,10.32,18,24.8,2,0.0,0
3671,118.79,5,2.11,2,0.0,0
3672,30.3,2,22.52,2,0.491,0
3673,42.99,14,4.76,1,0.403,0
3674,6.27,23,8.83,6,0.281,0
3675,58.39,1,12.96,2,0.399,0
3676,44.82,22,6.08,2,0.072,0
3677,28.17,12,19.01,3,0.261,0
3678,91.6,21,6.23,0,0.272,0
3679,17.17,17,12.76,2,0.0,0
3680,18.72,21,5.74,2,0.258,0
3681,116.77,6,31.58,6,0.274,0
3682,25.11,0,1.29,1,0.209,0
3683,17.43,18,7.03,2,0.153,0
3684,28.65,13,19.72,5,0.769,0
3685,38.02,13,20.64,4,0.126,0
3686,25.03,21,1.9,2,0.326,0
3687,66.29,19,14.71,3,0.383,0
3688,265.71,2,0.94,2,0.467,0
3689,42.79,1,9.17,1,0.461,0
3690,33.79,1,19.93,4,0.256,0
3691,85.57,1,4.11,2,0.333,0
3692,56.17,20,9.34,1,0.395,0
3693,25.14,5,9.05,3,0.622,0
3694,20.95,11,21.87,4,0.575,0
3695,122.92,19,28.17,3,0.473,0
3696,94.97,22,3.19,4,0.0,0
3697,54.44,14,0.57,2,0.426,0
3698,78.55,13,11.64,1,0.0,0
3699,206.29,20,0.81,0,0.268,0
3700,92.81,10,2.03,1,0.397,0
3701,77.78,15,7.24,0,0.399,0
3702,72.57,18,3.42,3,0.105,0
3703,92.7,20,0.49,0,0.253,0
3704,146.24,20,7.55,1,0.386,0
3705,42.84,13,2.38,5,0.41,0
3706,32.03,13,39.02,3,0.093,0
3707,106.19,4,11.95,2,0.498,0
3708,57.18,12,31.67,0,0.092,0
3709,65.5,14,9.71,4,0.0,0
3710,202.57,10,0.91,2,0.229,0
3711,15.31,13,2.91,2,0.201,0
3712,61.69,14,21.73,0,0.273,0
3713,46.82,23,43.36,3,0.602,0
3714,67.4,7,16.53,2,0.113,0
3715,25.25,12,21.96,1,0.339,0
3716,5.64,7,31.71,1,0.393,0
3717,13.28,23,3.83,2,0.311,0
3718,10.84,3,0.22,1,0.369,0
3719,8.35,20,10.15,6,0.332,0
3720,17.51,15,21.13,1,0.152,0
3721,91.21,1,3.28,1,0.551,0
3722,146.96,18,13.04,5,0.255,0
3723,5.92,16,6.5,3,0.195,0
3724,151.07,14,26.17,0,0.202,0
3725,66.71,3,4.03,1,0.23,0
3726,172.98,15,5.56,0,0.258,0
3727,32.21,0,4.14,5,0.498,0
3728,203.94,9,8.21,1,0.515,0
3729,250.29,4,45.28,1,0.15,0
3730,39.02,14,17.06,2,0.326,0
3731,119.11,10,1.46,4,0.038,0
3732,9.99,23,34.53,3,0.598,0
3733,16.22,23,15.87,4,0.0,0
3734,32.53,19,30.02,1,0.246,0
3735,98.75,19,19.52,3,0.518,0
3736,18.99,10,0.56,1,0.246,0
3737,69.81,9,4.18,1,0.387,0
3738,27.48,16,3.06,1,0.24,0
3739,161.13,23,0.44,2,0.165,0
3740,47.33,18,18.78,4,0.0,0
3741,41.37,18,5.99,3,0.0,0
3742,109.52,15,20.4,3,0.08,0
3743,37.23,11,1.96,5,0.0,0
3744,65.61,19,57.66,0,0.646,0
3745,46.16,0,12.66,1,0.181,0
3746,7.64,14,16.91,1,0.252,0
3747,21.53,21,6.82,4,0.322,0
3748,39.26,11,10.29,1,0.397,0
3749,10.26,16,17.22,2,0.315,0
3750,89.92,21,3.36,2,0.201,0
3751,58.94,23,13.01,2,0.382,0
3752,121.24,17,0.02,1,0.515,0
3753,39.78,20,2.41,3,0.114,0
3754,118.2,10,11.83,2,0.334,0
3755,105.03,21,3.27,3,0.369,0
3756,11.22,6,9.55,0,0.356,0
3757,53.89,1,7.0,3,0.616,0
3758,118.07,8,28.95,2,0.038,0
3759,28.95,7,3.89,2,0.193,0
3760,39.71,6,4.64,2,0.178,0
3761,80.82,16,18.02,0,0.412,0
3762,73.96,21,9.61,4,0.278,0
3763,210.82,17,2.1,2,0.467,0
3764,39.8,13,11.84,0,0.044,0
3765,34.62,14,24.02,4,0.459,0
3766,137.07,1,2.81,0,0.146,0
3767,213.47,17,24.28,1,0.279,0
3768,61.32,0,4.42,3,0.328,0
3769,40.13,10,0.24,1,0.193,0
3770,15.66,18,2.77,2,0.037,0
3771,63.41,12,7.0,0,0.136,0
3772,24.28,7,33.13,2,0.547,0
3773,5.53,20,9.89,0,0.214,0
3774,32.55,19,22.57,2,0.296,0
3775,41.03,5,9.15,5,0.397,0
3776,139.05,23,5.55,0,0.517,0
3777,64.19,9,8.84,4,0.109,0
3778,46.01,2,1.98,2,0.309,0
3779,11.03,3,4.9,1,0.261,0
3780,177.35,9,12.25,1,0.222,0
3781,18.06,0,41.52,2,0.527,0
3782,118.97,18,27.82,3,0.333,0
3783,40.43,17,12.16,1,0.134,0
3784,23.98,19,14.89,1,0.434,0
3785,73.63,20,3.38,1,0.283,0
3786,28.57,16,12.97,1,0.338,0
3787,28.26,12,0.13,2,0.498,0
3788,69.23,11,77.34,2,0.369,0
3789,221.87,17,1.27,3,0.145,0
3790,22.46,21,10.67,3,0.061,0
3791,7.68,16,10.15,3,0.339,0
3792,60.04,23,6.48,3,0.212,0
3793,71.84,15,35.39,0,0.04,0
3794,58.41,18,11.8,0,0.454,0
3795,9.57,9,3.69,2,0.6282499237729761,0
3796,17.34,23,3.0,1,0.307,0
3797,149.77,22,41.32,0,0.298,0
3798,15.74,5,11.68,3,0.235,0
3799,15.42,0,39.85,4,0.19,0
3800,26.05,1,24.53,3,0.44,0
3801,21.88,14,41.71,3,0.613,0
3802,43.45,20,3.72,0,0.345,0
3803,177.61,20,3.22,3,0.208,0
3804,96.36,3,3.54,2,0.181,0
3805,11.31,5,21.3,1,0.468,0
3806,51.06,23,2.36,0,0.297,0
3807,153.94,9,23.63,0,0.358,0
3808,5.36,16,10.56,1,0.285,0
3809,33.79,20,28.49,3,0.06,0
3810,68.02,23,0.4,3,0.508,0
3811,36.99,6,16.82,3,0.432,0
3812,37.01,0,20.41,1,0.206,0
3813,88.5,0,17.99,0,0.329,0
3814,29.1,11,0.44,1,0.522,0
3815,36.11,5,19.79,3,0.0,0
3816,140.51,17,44.81,1,0.377,0
3817,198.22,14,5.12,6,0.318,0
3818,395.55,7,30.52,3,0.299,0
3819,24.33,13,18.53,1,0.125,0
3820,75.36,0,12.58,3,0.091,0
3821,52.77,23,1.09,2,0.437,0
3822,32.0,15,5.57,1,0.313,0
3823,69.47,4,0.92,2,0.268,0
3824,27.33,19,15.32,1,0.0,0
3825,10.82,18,5.96,2,0.009,0
3826,52.2,12,1.84,3,0.439,0
3827,34.92,6,2.86,0,0.238,0
3828,16.94,14,5.76,2,0.323,0
3829,157.68,9,17.67,4,0.335,0
3830,108.65,18,0.4,3,0.0,0
3831,64.73,5,5.27,2,0.284,0
3832,136.1,15,6.91,2,0.0,0
3833,19.44,8,3.75,2,0.245,0
3834,56.42,1,4.4,2,0.131,0
3835,138.5,10,18.18,3,0.558,0
3836,57.13,0,38.32,5,0.0,0
3837,112.62,16,2.34,6,0.35,0
3838,20.67,19,30.45,0,0.379,0
3839,88.04,3,0.73,4,0.208,0
3840,13.96,14,17.36,3,0.559,0
3841,29.43,15,18.31,2,0.239,0
3842,6.14,20,0.68,3,0.0,0
3843,350.52,14,16.59,2,0.32,0
3844,18.75,6,5.45,1,0.0,0
3845,192.9,0,20.13,0,0.0,0
3846,21.69,21,1.27,3,0.101,0
3847,108.37,15,25.52,3,0.049,0
3848,68.59,7,27.33,3,0.284,0
3849,53.86,21,21.4,3,0.245,0
3850,138.34,13,7.44,2,0.583,0
3851,15.63,14,8.6,2,0.371,0
3852,20.07,1,18.74,2,0.324,0
3853,9.41,22,0.78,0,0.113,0
3854,26.61,16,29.2,1,0.415,0
3855,21.0,3,9.06,4,0.304,0
3856,11.98,0,7.34,1,0.414,0
3857,109.49,16,8.35,3,0.002,0
3858,176.98,21,69.3,1,0.482,0
3859,56.86,13,9.96,1,0.506,0
3860,32.15,16,3.35,5,0.22,0
3861,113.93,13,28.26,1,0.23,0
3862,10.95,5,11.64,2,0.268,0
3863,37.39,5,8.71,2,0.344,0
3864,264.95,5,9.22,1,0.45,0
3865,75.49,22,6.88,1,0.052,0
